dossiernr,sector_code,probability,predictor_id
f087cc4d2f8cd89961e4c52e248a8f067ad765dd,6202,0.90854,7
f087cc4d2f8cd89961e4c52e248a8f067ad765dd,6203,0.88767,7
f087cc4d2f8cd89961e4c52e248a8f067ad765dd,4651,0.848142,7
8c100ff173f9dd40c010b2877f90ab49755a263e,6203,0.743775,7
8c100ff173f9dd40c010b2877f90ab49755a263e,6202,0.725344,7
8c100ff173f9dd40c010b2877f90ab49755a263e,6209,0.700505,7
8c100ff173f9dd40c010b2877f90ab49755a263e,6201,0.667513,7
8c100ff173f9dd40c010b2877f90ab49755a263e,74102,0.656914,7
b8c6fa8fd5bf7e154b4f65cf5941346c44268bba,70221,0.70093,7
b8c6fa8fd5bf7e154b4f65cf5941346c44268bba,85592,0.695443,7
b8c6fa8fd5bf7e154b4f65cf5941346c44268bba,70222,0.558407,7
9aea91b17726ac8f1f15b8c092f17a6dafc74662,88999,0.597014,7
7c324f7dc5332350c6fa762fb55e5ce94ff03a38,5630,0.999926,7
7c324f7dc5332350c6fa762fb55e5ce94ff03a38,5621,0.671118,7
7c324f7dc5332350c6fa762fb55e5ce94ff03a38,55101,0.61645,7
7c324f7dc5332350c6fa762fb55e5ce94ff03a38,4632,0.600461,7
7c324f7dc5332350c6fa762fb55e5ce94ff03a38,47299,0.567902,7
ebf904fc431969f0518a9eac41adf488fda51745,85592,0.716429,7
ebf904fc431969f0518a9eac41adf488fda51745,85599,0.699022,7
ebf904fc431969f0518a9eac41adf488fda51745,88999,0.52008,7
ebf904fc431969f0518a9eac41adf488fda51745,88992,0.507442,7
083cff998faa8aa9baf84e6fe876c730f8520c95,74101,0.646542,7
41b78d069be8bb2121a97cf0403a5c72efea46f7,6201,0.853263,7
41b78d069be8bb2121a97cf0403a5c72efea46f7,6311,0.577498,7
41b78d069be8bb2121a97cf0403a5c72efea46f7,6209,0.541376,7
2c9a7e411727753a224b1e3e84ffc3b8dfe7c5e2,47714,0.842785,7
2c9a7e411727753a224b1e3e84ffc3b8dfe7c5e2,1419,0.693288,7
2c9a7e411727753a224b1e3e84ffc3b8dfe7c5e2,4782,0.626299,7
2c9a7e411727753a224b1e3e84ffc3b8dfe7c5e2,47789,0.555362,7
2c9a7e411727753a224b1e3e84ffc3b8dfe7c5e2,46421,0.552038,7
7404163e5171d77406bc1a4c6d33c579a6a21e5f,93125,0.578491,7
64ff839a6ad35d6a4edb9cd599fea0de0466df72,8030,0.999924,7
64ff839a6ad35d6a4edb9cd599fea0de0466df72,8010,0.997608,7
7dbcc4983a8b4bfbc84a8e6172a0dc8628d75676,6203,0.750466,7
7dbcc4983a8b4bfbc84a8e6172a0dc8628d75676,6202,0.72094,7
7dbcc4983a8b4bfbc84a8e6172a0dc8628d75676,6209,0.697031,7
7dbcc4983a8b4bfbc84a8e6172a0dc8628d75676,6201,0.668573,7
7dbcc4983a8b4bfbc84a8e6172a0dc8628d75676,74102,0.664854,7
6f4a1b2ff15cc1aea0ecc92a19ffd7a196a6d101,70222,0.574266,7
6f4a1b2ff15cc1aea0ecc92a19ffd7a196a6d101,85599,0.552892,7
43b5e9cde107e188a034a514b963ddf7ac00b1e2,85599,0.796974,7
43b5e9cde107e188a034a514b963ddf7ac00b1e2,86919,0.723227,7
43b5e9cde107e188a034a514b963ddf7ac00b1e2,85592,0.572544,7
43b5e9cde107e188a034a514b963ddf7ac00b1e2,85519,0.548302,7
3e0043969ae4225ff9b7e8fe29c42334ca41575c,2562,0.566954,7
3e0043969ae4225ff9b7e8fe29c42334ca41575c,46738,0.526181,7
3e0043969ae4225ff9b7e8fe29c42334ca41575c,2561,0.510035,7
ba8168ae84b0ca7c0e6b45afdd24a09dbb0fbdfa,47918,0.55882,7
ba8168ae84b0ca7c0e6b45afdd24a09dbb0fbdfa,47999,0.548032,7
75d91560fdf1699d14b55a0a98602fb6c18ce3d7,70222,0.588572,7
b451dd907dd00d5123dcd4aded0009df2193f9e7,85599,0.768083,7
b451dd907dd00d5123dcd4aded0009df2193f9e7,88991,0.726893,7
b451dd907dd00d5123dcd4aded0009df2193f9e7,88992,0.557213,7
57828296dd6a53757c976a1aef75a282ca8abc19,46218,0.540385,7
7d14d1ad2393b8a4305215c608d023b1bd59221d,47912,0.878177,7
7d14d1ad2393b8a4305215c608d023b1bd59221d,4741,0.865658,7
7d14d1ad2393b8a4305215c608d023b1bd59221d,46499,0.795367,7
7d14d1ad2393b8a4305215c608d023b1bd59221d,4762,0.784064,7
7d14d1ad2393b8a4305215c608d023b1bd59221d,4651,0.736709,7
be7e71b98921551dfbab8e40832da164056f31eb,70222,0.626148,7
b5460a32f593f81d901bafe7a69bc394e36a4fc0,85599,0.512185,7
98d608fac2b7f950655f0103917d9ce0190b982a,47915,0.751748,7
98d608fac2b7f950655f0103917d9ce0190b982a,4622,0.645352,7
98d608fac2b7f950655f0103917d9ce0190b982a,47918,0.621947,7
98d608fac2b7f950655f0103917d9ce0190b982a,47891,0.583269,7
98d608fac2b7f950655f0103917d9ce0190b982a,47919,0.524604,7
218b85d4f84d1e28fd96a4489dc65ff2204e879b,46383,0.726183,7
218b85d4f84d1e28fd96a4489dc65ff2204e879b,47292,0.683529,7
218b85d4f84d1e28fd96a4489dc65ff2204e879b,47911,0.576793,7
218b85d4f84d1e28fd96a4489dc65ff2204e879b,47299,0.550305,7
218b85d4f84d1e28fd96a4489dc65ff2204e879b,47819,0.54573,7
c08daf606bb2f1c25a2d248a668058c1cbbfe1e8,69201,0.937649,7
c08daf606bb2f1c25a2d248a668058c1cbbfe1e8,69204,0.853363,7
c08daf606bb2f1c25a2d248a668058c1cbbfe1e8,69102,0.610926,7
c08daf606bb2f1c25a2d248a668058c1cbbfe1e8,70222,0.552575,7
c4fd61f3d171cd4db11b764a7c55b9d70db3e663,0143,0.572733,7
c4fd61f3d171cd4db11b764a7c55b9d70db3e663,01411,0.511627,7
96652f0c97fb42e26db5100e79991ae545f6dc7c,70222,0.554142,7
d1dd7f68a90ba7c7fa402b32a471664cf3faecd3,47915,0.711149,7
d1dd7f68a90ba7c7fa402b32a471664cf3faecd3,47523,0.611051,7
d1dd7f68a90ba7c7fa402b32a471664cf3faecd3,47591,0.606428,7
d1dd7f68a90ba7c7fa402b32a471664cf3faecd3,4332,0.535559,7
d1dd7f68a90ba7c7fa402b32a471664cf3faecd3,4120,0.50334,7
745bbfcbf6ff64da1ff0298e098a4bf9da7637e5,7021,0.525785,7
745bbfcbf6ff64da1ff0298e098a4bf9da7637e5,70222,0.502347,7
c864927e1e616551eaef72f04be0ba4ee437c18b,6201,0.616666,7
e4f47c334d88a76255f2a74134c4c4b76d59cf8b,86922,0.533154,7
f4e55880dbe647e054984c32ede5a05dbcd36a87,70222,0.705832,7
f4e55880dbe647e054984c32ede5a05dbcd36a87,70221,0.518295,7
6ef9406feee74cf9c2c7d546128505508b6eeb6b,47916,0.677459,7
6ef9406feee74cf9c2c7d546128505508b6eeb6b,47899,0.66897,7
6ef9406feee74cf9c2c7d546128505508b6eeb6b,47914,0.623922,7
6ef9406feee74cf9c2c7d546128505508b6eeb6b,47918,0.614296,7
6ef9406feee74cf9c2c7d546128505508b6eeb6b,47913,0.591727,7
0fe01db4b7a82e4a1c01fe2046bbde70809d6564,69101,0.638358,7
0ad44ab5d5147f6307dbda7ef39d519b899430a9,85599,0.554242,7
0ad44ab5d5147f6307dbda7ef39d519b899430a9,70221,0.54434,7
0ad44ab5d5147f6307dbda7ef39d519b899430a9,86913,0.537828,7
0ad44ab5d5147f6307dbda7ef39d519b899430a9,86929,0.518225,7
52b9172ddd69c5af3b70ed8b261bb3db6841c02b,70222,0.740862,7
34b311b22b035f592030505fd22ee7a67895b0b9,70221,0.53612,7
34b311b22b035f592030505fd22ee7a67895b0b9,7021,0.525785,7
34b311b22b035f592030505fd22ee7a67895b0b9,70222,0.502347,7
20c5f3dac5607f5b4f95838a86f6a9ae5e967296,6202,0.781248,7
20c5f3dac5607f5b4f95838a86f6a9ae5e967296,6209,0.687536,7
20c5f3dac5607f5b4f95838a86f6a9ae5e967296,70221,0.624619,7
20c5f3dac5607f5b4f95838a86f6a9ae5e967296,70222,0.602641,7
e185ae93ce6e75e7eb4bca2d91de5969575ec713,47918,0.515969,7
2aad61b84a359fc2be1545dc2e9d370cf16d2bb6,47915,0.626122,7
2aad61b84a359fc2be1545dc2e9d370cf16d2bb6,47919,0.505557,7
73099697d031677796e173541b3ebe2d2dc0b8a6,70222,0.631833,7
a1ab49cb030af27437b2304014f088fc92ce4fc4,46732,0.951461,7
a1ab49cb030af27437b2304014f088fc92ce4fc4,4334,0.844242,7
a1ab49cb030af27437b2304014f088fc92ce4fc4,47918,0.794478,7
a1ab49cb030af27437b2304014f088fc92ce4fc4,47528,0.541579,7
b42a296fd00b33da1dc9b62a00bbe848e453f028,85519,0.703195,7
b42a296fd00b33da1dc9b62a00bbe848e453f028,93195,0.598105,7
b42a296fd00b33da1dc9b62a00bbe848e453f028,93199,0.575546,7
f09cbe7108e5973561fb60125d51561db6f77a56,4334,0.68818,7
4858655885dbb0fa86c5de2272c9e21e829b11f7,85521,0.993457,7
4858655885dbb0fa86c5de2272c9e21e829b11f7,90011,0.534247,7
6f02f312b56f591e4d70c3de44ce7a26cbd41884,45194,0.807739,7
6f02f312b56f591e4d70c3de44ce7a26cbd41884,45201,0.54384,7
76753e7f32d1c7183d9596072aed9b321c1cb4fb,43993,0.726433,7
76753e7f32d1c7183d9596072aed9b321c1cb4fb,16231,0.664611,7
76753e7f32d1c7183d9596072aed9b321c1cb4fb,71111,0.619619,7
76753e7f32d1c7183d9596072aed9b321c1cb4fb,16239,0.555618,7
5e57d032ffcef4850916d306ba3f89109f630642,85599,0.739974,7
cb758b398b6ed79e52aac75d34ea203ca3567878,85592,0.827778,7
cb758b398b6ed79e52aac75d34ea203ca3567878,85599,0.685318,7
cb758b398b6ed79e52aac75d34ea203ca3567878,86922,0.652528,7
cb758b398b6ed79e52aac75d34ea203ca3567878,70222,0.625559,7
cb758b398b6ed79e52aac75d34ea203ca3567878,86913,0.576023,7
a9272d0fdd0893df644b31bc88e72ed6f93bfb56,71202,0.745634,7
a9272d0fdd0893df644b31bc88e72ed6f93bfb56,4730,0.712566,7
a9272d0fdd0893df644b31bc88e72ed6f93bfb56,77111,0.700172,7
a9272d0fdd0893df644b31bc88e72ed6f93bfb56,77112,0.689423,7
a9272d0fdd0893df644b31bc88e72ed6f93bfb56,4532,0.633289,7
64e4a62ae82c08ab94ed5e91c9cb0799d30db3ee,56102,0.650782,7
64e4a62ae82c08ab94ed5e91c9cb0799d30db3ee,5621,0.641244,7
64e4a62ae82c08ab94ed5e91c9cb0799d30db3ee,4721,0.608833,7
64e4a62ae82c08ab94ed5e91c9cb0799d30db3ee,56101,0.570997,7
64e4a62ae82c08ab94ed5e91c9cb0799d30db3ee,46312,0.544794,7
f8a9423c358254cd4660548eaaf6de9adb243cf9,4741,0.726514,7
f8a9423c358254cd4660548eaaf6de9adb243cf9,6203,0.688607,7
f8a9423c358254cd4660548eaaf6de9adb243cf9,4651,0.516845,7
99888b9f09445a3d9322e4099e5c9817d86819c6,86913,0.714448,7
99888b9f09445a3d9322e4099e5c9817d86819c6,70221,0.569144,7
99888b9f09445a3d9322e4099e5c9817d86819c6,85599,0.535388,7
d726429e9cf90582510f79b6923b666c2e3925e5,4120,0.706657,7
c3c913df652a2cb5ae121ad9516c0c03cc3c9959,47915,0.933951,7
c3c913df652a2cb5ae121ad9516c0c03cc3c9959,47919,0.653962,7
c3c913df652a2cb5ae121ad9516c0c03cc3c9959,47899,0.604023,7
c3c913df652a2cb5ae121ad9516c0c03cc3c9959,47793,0.583323,7
c3c913df652a2cb5ae121ad9516c0c03cc3c9959,47892,0.578404,7
a32b014ed59a4fb681ed036944688dcf31532fa0,86922,0.724955,7
a32b014ed59a4fb681ed036944688dcf31532fa0,88992,0.703141,7
a32b014ed59a4fb681ed036944688dcf31532fa0,86913,0.630711,7
a32b014ed59a4fb681ed036944688dcf31532fa0,88991,0.579035,7
a32b014ed59a4fb681ed036944688dcf31532fa0,85599,0.561618,7
3b89ea232536417510fab2fb924443afbafe54cb,70222,0.574759,7
3b89ea232536417510fab2fb924443afbafe54cb,70221,0.559195,7
d7f1b21b7e389f2fdee6dd09ec6fc4f558e29d7d,7810,0.627583,7
07907085ddb5a64bee7d5fa9deb78eec3cff5e58,6209,0.649969,7
07907085ddb5a64bee7d5fa9deb78eec3cff5e58,6201,0.562464,7
21049976ab0a158f72a04d0a043add975753bc94,65121,0.986392,7
21049976ab0a158f72a04d0a043add975753bc94,69204,0.554492,7
21049976ab0a158f72a04d0a043add975753bc94,6831,0.541566,7
570dad68d765142b24233e48b096fe0cfa6a8e91,70221,0.53612,7
570dad68d765142b24233e48b096fe0cfa6a8e91,7021,0.525785,7
570dad68d765142b24233e48b096fe0cfa6a8e91,70222,0.502347,7
d8f06b3524954e0ed6960250ff4916ced20c3179,4532,0.65844,7
d8f06b3524954e0ed6960250ff4916ced20c3179,45402,0.62043,7
d8f06b3524954e0ed6960250ff4916ced20c3179,45401,0.610473,7
d8f06b3524954e0ed6960250ff4916ced20c3179,4765,0.593281,7
d8f06b3524954e0ed6960250ff4916ced20c3179,45311,0.58009,7
13e8a42e0e3bc81debe442614902944811797d20,86919,0.842485,7
13e8a42e0e3bc81debe442614902944811797d20,9313,0.796052,7
13e8a42e0e3bc81debe442614902944811797d20,86923,0.577902,7
13e8a42e0e3bc81debe442614902944811797d20,85519,0.569094,7
13e8a42e0e3bc81debe442614902944811797d20,93199,0.558263,7
2629ab81c87cc0766e7d118a61962997415174a6,7021,0.525785,7
2629ab81c87cc0766e7d118a61962997415174a6,70222,0.502347,7
ea79732353639136d30cdca37eb5f9373354ceed,85592,0.860297,7
ea79732353639136d30cdca37eb5f9373354ceed,86913,0.732579,7
ea79732353639136d30cdca37eb5f9373354ceed,70221,0.725041,7
ea79732353639136d30cdca37eb5f9373354ceed,85599,0.624425,7
ea79732353639136d30cdca37eb5f9373354ceed,70222,0.512434,7
041fc75b0cd8fbb20faf6ee17e20bf0c8c59ae40,4120,0.99932,7
041fc75b0cd8fbb20faf6ee17e20bf0c8c59ae40,46738,0.898075,7
041fc75b0cd8fbb20faf6ee17e20bf0c8c59ae40,46739,0.834733,7
041fc75b0cd8fbb20faf6ee17e20bf0c8c59ae40,16231,0.817726,7
041fc75b0cd8fbb20faf6ee17e20bf0c8c59ae40,46731,0.777408,7
adba08ad79dfce73a1594e2b313c498fab999a79,52109,0.838472,7
adba08ad79dfce73a1594e2b313c498fab999a79,52242,0.566461,7
adba08ad79dfce73a1594e2b313c498fab999a79,4941,0.554148,7
4eb1af3233a38ab9581e1f92ab943f63d7b7cec8,47914,0.931957,7
4eb1af3233a38ab9581e1f92ab943f63d7b7cec8,46425,0.899015,7
4eb1af3233a38ab9581e1f92ab943f63d7b7cec8,4648,0.889542,7
4eb1af3233a38ab9581e1f92ab943f63d7b7cec8,47899,0.860617,7
4eb1af3233a38ab9581e1f92ab943f63d7b7cec8,47717,0.821368,7
a34c5eb80b995fba7cf0ed5504515c9c7dd08305,86919,0.968779,7
a34c5eb80b995fba7cf0ed5504515c9c7dd08305,96022,0.531057,7
4d1474cd7c5fe3926cf02e2e0a3c0ebdd745856a,6209,0.518797,7
8be9f894a1dc4ba10475c8b52cdf559a6d876d63,561,0.587909,7
14e2b3f5a3329dd8559b3e612b3fc9a33f2577e9,86912,0.984758,7
14e2b3f5a3329dd8559b3e612b3fc9a33f2577e9,9313,0.838682,7
14e2b3f5a3329dd8559b3e612b3fc9a33f2577e9,93146,0.67373,7
14e2b3f5a3329dd8559b3e612b3fc9a33f2577e9,85519,0.624491,7
7be53f0e85d1e239bb5d600abd56f390f1133249,6202,0.648902,7
46a223416f83e1e4cc294317800fa4ddcc1cb72a,8129,0.568812,7
f1dd1c535cab26f1ed462577b103b7b46391e9b9,7112,0.91735,7
7a3682341fc8c354c0d53b8092f1c5da3361440b,86923,0.709815,7
7a3682341fc8c354c0d53b8092f1c5da3361440b,86919,0.654518,7
83970a4155173656f03f07a916104c16bd4e485e,86929,0.844,7
83970a4155173656f03f07a916104c16bd4e485e,86913,0.832164,7
83970a4155173656f03f07a916104c16bd4e485e,86921,0.538975,7
83970a4155173656f03f07a916104c16bd4e485e,86923,0.526038,7
8af04e473d4cc1865ebde6be07fde7d04e5aa1ea,6201,0.839542,7
8af04e473d4cc1865ebde6be07fde7d04e5aa1ea,6202,0.656435,7
103960b5277ea6c829b96819155ee3b17a5e2813,43999,0.559089,7
103960b5277ea6c829b96819155ee3b17a5e2813,7112,0.517232,7
dbab85c247290d0d0f2bdf2b02e5ddc531263509,70221,0.779397,7
dbab85c247290d0d0f2bdf2b02e5ddc531263509,70222,0.686544,7
dbab85c247290d0d0f2bdf2b02e5ddc531263509,86922,0.658432,7
dbab85c247290d0d0f2bdf2b02e5ddc531263509,85599,0.656028,7
f9d2da33c1e96813c8596a4a6a60ef767b91fbcc,47763,0.738658,7
f9d2da33c1e96813c8596a4a6a60ef767b91fbcc,47761,0.522503,7
a1b30357b51fc7bb7dc0b0cb65888fcc20d3bb11,4730,0.994059,7
a1b30357b51fc7bb7dc0b0cb65888fcc20d3bb11,71202,0.787374,7
a1b30357b51fc7bb7dc0b0cb65888fcc20d3bb11,45402,0.756967,7
a1b30357b51fc7bb7dc0b0cb65888fcc20d3bb11,4532,0.737095,7
a1b30357b51fc7bb7dc0b0cb65888fcc20d3bb11,77111,0.722328,7
98a84bb7f5179cd5f30b1b9cefcc45243a0e0fbc,9002,0.666918,7
98a84bb7f5179cd5f30b1b9cefcc45243a0e0fbc,90012,0.534081,7
f923f059eb140472e1b365603c57179a24cd650d,47999,0.628384,7
f923f059eb140472e1b365603c57179a24cd650d,47914,0.570162,7
f923f059eb140472e1b365603c57179a24cd650d,47918,0.536883,7
f923f059eb140472e1b365603c57179a24cd650d,47716,0.52583,7
4130b76d63904d4caf1ed1b6c06efce3a559abd6,4312,0.639679,7
4130b76d63904d4caf1ed1b6c06efce3a559abd6,4661,0.548454,7
4130b76d63904d4caf1ed1b6c06efce3a559abd6,4941,0.539878,7
d7766da0c8d7f4071619f769dc6b92eb1996f87b,93195,0.674446,7
a859069e5d92aa421b41240f41db777763367a64,47916,0.722334,7
a859069e5d92aa421b41240f41db777763367a64,47918,0.636102,7
a859069e5d92aa421b41240f41db777763367a64,47913,0.545102,7
6ffea0fc98542b443e9d6dfec728cd759304c1b5,6202,0.512021,7
9d9828a649d5e333a4a7fe3393b25d43d0c863d6,86919,0.836706,7
9d9828a649d5e333a4a7fe3393b25d43d0c863d6,86913,0.52839,7
6ce4797f47e3430e7eb73bf6d36c4d08b4836a1f,45192,0.586062,7
6ce4797f47e3430e7eb73bf6d36c4d08b4836a1f,45193,0.583533,7
6ce4797f47e3430e7eb73bf6d36c4d08b4836a1f,29202,0.544367,7
e1eba7937598892e8708e21c00a96e76f3b88e34,74101,0.610639,7
faf9c612f13acbbd64485b97b91a38d9a3352cbd,7912,0.573832,7
f47f9457ae254eb443c338d9f19de1dcfa7a38a7,86919,0.575747,7
7957bac88ac09b14689dd76910d190b4cdd22dad,7311,0.771412,7
7957bac88ac09b14689dd76910d190b4cdd22dad,74102,0.584788,7
7957bac88ac09b14689dd76910d190b4cdd22dad,74101,0.545021,7
82111cb2dcecd99d82fad85f3b5560b1f78fac5b,86913,0.804927,7
82111cb2dcecd99d82fad85f3b5560b1f78fac5b,86929,0.652182,7
82111cb2dcecd99d82fad85f3b5560b1f78fac5b,85599,0.599187,7
82111cb2dcecd99d82fad85f3b5560b1f78fac5b,88999,0.550985,7
82111cb2dcecd99d82fad85f3b5560b1f78fac5b,85592,0.501581,7
a16f50f37cfdb3d6107f33c14692f13a772eb066,85599,0.853555,7
a16f50f37cfdb3d6107f33c14692f13a772eb066,86919,0.778336,7
a16f50f37cfdb3d6107f33c14692f13a772eb066,86913,0.763822,7
a16f50f37cfdb3d6107f33c14692f13a772eb066,85592,0.640535,7
a16f50f37cfdb3d6107f33c14692f13a772eb066,86923,0.540407,7
bc1891f8762369810a98377a35d04e5637f8f58f,47918,0.613061,7
bc1891f8762369810a98377a35d04e5637f8f58f,46499,0.578108,7
bc1891f8762369810a98377a35d04e5637f8f58f,46473,0.541183,7
bc1891f8762369810a98377a35d04e5637f8f58f,46471,0.535261,7
bc1891f8762369810a98377a35d04e5637f8f58f,46421,0.50476,7
ee1433ef164711141d2d5c81808ffe22bb80efcc,56102,0.772825,7
ee1433ef164711141d2d5c81808ffe22bb80efcc,4639,0.709693,7
ee1433ef164711141d2d5c81808ffe22bb80efcc,46383,0.708292,7
ee1433ef164711141d2d5c81808ffe22bb80efcc,47299,0.688509,7
ee1433ef164711141d2d5c81808ffe22bb80efcc,47292,0.646406,7
8d0420cab41c2633a07a5e72af3abb6660376146,69203,0.82626,7
62e593a9b1cb630669f346abc8f2a7fa555148fb,8560,0.727244,7
62e593a9b1cb630669f346abc8f2a7fa555148fb,853,0.688786,7
7158d66eb7311ee83fcbb83ea7f2df77d4c5b0d0,85522,0.764373,7
7158d66eb7311ee83fcbb83ea7f2df77d4c5b0d0,85599,0.718721,7
4f84cd7fb3fa4627e6668e5b963605d85661cc0e,70221,0.868859,7
4f84cd7fb3fa4627e6668e5b963605d85661cc0e,85592,0.730638,7
4f84cd7fb3fa4627e6668e5b963605d85661cc0e,70222,0.71264,7
fd889cde2759886bb8a1cbb64da80683dbf2a8eb,47912,0.921326,7
fd889cde2759886bb8a1cbb64da80683dbf2a8eb,46432,0.834531,7
fd889cde2759886bb8a1cbb64da80683dbf2a8eb,47918,0.772967,7
fd889cde2759886bb8a1cbb64da80683dbf2a8eb,46473,0.648996,7
fd889cde2759886bb8a1cbb64da80683dbf2a8eb,47919,0.582206,7
e5bd3699c4f935c08b4ad780294c631a8d972dc5,86929,0.655246,7
e5bd3699c4f935c08b4ad780294c631a8d972dc5,86913,0.559769,7
1a94169e4049e4308a26a503d9a91f289ec9d440,18121,0.576549,7
ed9a7dcdf75078010c75bd3fa3207256d750a514,70221,0.53612,7
ed9a7dcdf75078010c75bd3fa3207256d750a514,7021,0.525785,7
ed9a7dcdf75078010c75bd3fa3207256d750a514,70222,0.502347,7
d26a3e29bda1f5dda517314ebfe0b03e1bdfbd3f,9003,0.599027,7
223238d2207fdc90cd4f4962084d9a9849042056,47789,0.88221,7
223238d2207fdc90cd4f4962084d9a9849042056,47919,0.701908,7
223238d2207fdc90cd4f4962084d9a9849042056,77292,0.581851,7
223238d2207fdc90cd4f4962084d9a9849042056,47999,0.564566,7
223238d2207fdc90cd4f4962084d9a9849042056,77299,0.505909,7
1545400e7770c84a474949cb15b653fcba0f3708,4777,0.905396,7
1545400e7770c84a474949cb15b653fcba0f3708,47713,0.872405,7
1545400e7770c84a474949cb15b653fcba0f3708,4648,0.744928,7
1545400e7770c84a474949cb15b653fcba0f3708,46421,0.738888,7
1545400e7770c84a474949cb15b653fcba0f3708,4782,0.703049,7
99563f02601b18291939f90391e7e8b8fd709696,6810,0.973771,7
99563f02601b18291939f90391e7e8b8fd709696,662,0.826972,7
99563f02601b18291939f90391e7e8b8fd709696,68203,0.695728,7
99563f02601b18291939f90391e7e8b8fd709696,66193,0.642342,7
99563f02601b18291939f90391e7e8b8fd709696,4110,0.617273,7
d0389fe92e10113f0288f80e91a058aa2f027d6c,69204,0.721181,7
d0389fe92e10113f0288f80e91a058aa2f027d6c,69203,0.572794,7
d0389fe92e10113f0288f80e91a058aa2f027d6c,69202,0.506348,7
4dd116f70c55fa84ea008b3475e66c243a7bb8e8,9604,0.826538,7
84401b20c9358c4f8f01010712b3a9c23f14be84,69102,0.792391,7
306a8fa36c3608036842bdd3a9d5e3bc43f17cec,47591,0.888307,7
306a8fa36c3608036842bdd3a9d5e3bc43f17cec,47915,0.80555,7
306a8fa36c3608036842bdd3a9d5e3bc43f17cec,4332,0.597763,7
306a8fa36c3608036842bdd3a9d5e3bc43f17cec,47593,0.554337,7
306a8fa36c3608036842bdd3a9d5e3bc43f17cec,1629,0.518773,7
9b194a6e08d3296472b7d47474b13355f26e9c06,6202,0.813834,7
9b194a6e08d3296472b7d47474b13355f26e9c06,4651,0.748649,7
9b194a6e08d3296472b7d47474b13355f26e9c06,6203,0.73181,7
9b194a6e08d3296472b7d47474b13355f26e9c06,6209,0.658893,7
b63e6341dddc2a2f1498c61a001c5fca4072be07,8621,0.819627,7
0ce02048b468509e4a07f480ac1815283bed0816,90011,0.574251,7
0ce02048b468509e4a07f480ac1815283bed0816,9003,0.534827,7
32876d7a35f00e0499ae96490b7e65e3b0c617a0,93146,0.962955,7
32876d7a35f00e0499ae96490b7e65e3b0c617a0,85519,0.898232,7
32876d7a35f00e0499ae96490b7e65e3b0c617a0,93112,0.681382,7
32876d7a35f00e0499ae96490b7e65e3b0c617a0,85521,0.533451,7
e76309bfe2c3c66adb063e83ca76a31a8b3c899b,47912,0.690661,7
e76309bfe2c3c66adb063e83ca76a31a8b3c899b,46496,0.609178,7
e76309bfe2c3c66adb063e83ca76a31a8b3c899b,4765,0.567876,7
e76309bfe2c3c66adb063e83ca76a31a8b3c899b,46499,0.566237,7
e76309bfe2c3c66adb063e83ca76a31a8b3c899b,47919,0.528024,7
298c55727e1132d14870b3b961343fc43c553ff0,18129,0.859586,7
298c55727e1132d14870b3b961343fc43c553ff0,18121,0.700663,7
298c55727e1132d14870b3b961343fc43c553ff0,18123,0.625917,7
298c55727e1132d14870b3b961343fc43c553ff0,7311,0.545429,7
09843640ef5523e27e3a0511d6798ee1fedc15b5,47913,0.694835,7
09843640ef5523e27e3a0511d6798ee1fedc15b5,47915,0.679503,7
09843640ef5523e27e3a0511d6798ee1fedc15b5,47919,0.652202,7
09843640ef5523e27e3a0511d6798ee1fedc15b5,47999,0.597878,7
09843640ef5523e27e3a0511d6798ee1fedc15b5,47918,0.549407,7
1b2c383ef2a6c1d0b91eadc60810df2d9b8a6e77,70222,0.881857,7
1b2c383ef2a6c1d0b91eadc60810df2d9b8a6e77,69202,0.552663,7
cf9316222b3dfc1679ca158a1e130e8358862ffb,32501,0.703078,7
e9eeabfcc400f1d771c6895f4a6bb95fcb9db39b,86913,0.810724,7
e9eeabfcc400f1d771c6895f4a6bb95fcb9db39b,85599,0.804324,7
e9eeabfcc400f1d771c6895f4a6bb95fcb9db39b,85522,0.589684,7
e9eeabfcc400f1d771c6895f4a6bb95fcb9db39b,85592,0.548066,7
8f4c1d5c46a11bcb289549ce31efdbe2e9213ec2,4651,0.918766,7
8f4c1d5c46a11bcb289549ce31efdbe2e9213ec2,6203,0.834127,7
8f4c1d5c46a11bcb289549ce31efdbe2e9213ec2,6209,0.751735,7
8f4c1d5c46a11bcb289549ce31efdbe2e9213ec2,6311,0.612096,7
8f4c1d5c46a11bcb289549ce31efdbe2e9213ec2,78202,0.594423,7
e87d2e9bf36797e1acd60fc69b0172614230a184,6203,0.743775,7
e87d2e9bf36797e1acd60fc69b0172614230a184,6202,0.725344,7
e87d2e9bf36797e1acd60fc69b0172614230a184,6209,0.700505,7
e87d2e9bf36797e1acd60fc69b0172614230a184,74102,0.656914,7
e87d2e9bf36797e1acd60fc69b0172614230a184,74101,0.609981,7
08e58efd099bb32cfaab48b3f214b9c989877ea2,66193,0.601936,7
2b2d730b93fd3d38b64332e4238378257fd7694e,47918,0.507671,7
d7f40ab2c2d0afe83a7b260e6c4a068ebc9dd208,96022,0.831132,7
d7f40ab2c2d0afe83a7b260e6c4a068ebc9dd208,86923,0.538197,7
d7f40ab2c2d0afe83a7b260e6c4a068ebc9dd208,86929,0.52149,7
d7f40ab2c2d0afe83a7b260e6c4a068ebc9dd208,86919,0.519713,7
